Country,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Norway,#N/A,#N/A,#N/A,#N/A,#N/A,2.402124125,2.729489203,3.27058432,3.430914048,3.576827494,3.74776873,3.417269248,3.43510253,3.295141917,3.487258262,3.984908955,4.851158527,5.548820198,6.426591504,8.029768239,9.058125205,6.896881805,7.733016462,9.078350092,8.730778158,8.980722695,8.943940093,7.639902581,7.280978777,8.552586298,#N/A,#N/A,#N/A
Oman,#N/A,0.225733888,0.268122701,0.319396634,0.376915558,0.411403725,0.391502925,0.42485504,0.457781862,0.502595533,0.568150067,0.467369011,0.503925482,0.579797354,0.600516073,0.68010397,0.879552968,0.89699449,1.10383632,1.602470582,2.292468054,1.78514739,1.977450552,2.361939768,2.811762253,3.433119337,2.930310026,2.900701988,2.314755985,2.643487345,#N/A,#N/A,#N/A
Pakistan,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.304860949,1.542035645,2.50965753,2.982575351,3.259393607,4.232656715,3.158371782,3.753702524,4.357825922,4.381326246,4.377518319,4.754488894,4.398964471,4.699826911,5.74400125,#N/A,#N/A,#N/A
Panama,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.251069798,0.277970202,0.299100032,0.339727462,0.351518812,0.340464636,0.298638677,0.303453242,0.312098039,0.359029696,0.415248585,1.077492646,1.326893458,1.573650894,1.387655027,1.673710336,2.180159846,1.458517718,1.26848253,1.106590412,1.03745171,0.923803873,#N/A,#N/A,#N/A,#N/A
Papua New Guinea,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.13600599,#N/A,0.103626754,0.130948831,0.118368718,0.130240543,0.156715342,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.610550367,0.834068756,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Paraguay,#N/A,0.075832,0.13486176,0.146030118,0.142042445,0.168802547,0.242458906,0.31358679,0.310734157,0.340335232,0.289668838,0.190585123,0.226022114,0.21819267,0.166129298,0.192059173,0.267155799,0.327377331,0.475763974,0.58594212,0.906182854,0.696162585,1.003346585,1.236612566,1.155513636,1.214204014,1.216855759,1.029121312,0.975022585,1.187340713,#N/A,#N/A,#N/A
Peru,#N/A,#N/A,#N/A,#N/A,0.396424653,#N/A,0.562627021,0.758403686,0.794716877,0.855828429,0.822025574,0.682284067,0.741490306,0.731593913,0.749300412,0.841405139,1.010102745,1.250182989,1.531155883,2.036827818,2.995280281,2.181351404,2.996575015,3.789103525,4.216292744,4.332170717,4.21771979,3.802635888,3.614772669,3.97639139,#N/A,#N/A,#N/A
Philippines,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.470118502,3.858092442,3.152986317,3.256812544,3.700740177,3.49433913,4.109196244,4.257574328,4.610214104,4.948742203,5.407798975,5.799566091,6.04196673,4.587773735,5.846780368,6.369268421,6.534978052,6.570543124,6.771886852,7.015346633,8.590857212,10.1889432,#N/A,#N/A,#N/A
Poland,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.143348,2.9019476,3.7094949,4.225750191,4.7003859,4.587612,4.8127384,4.9447434,5.4266342,6.7146113,8.815439661,10.1538809,12.56453085,16.41724824,21.04785131,14.95698356,17.41275903,20.91915464,19.14301117,20.56137927,21.66872923,18.96964738,18.85178189,21.79785757,#N/A,#N/A,#N/A
Portugal,1.788902195,1.907026944,2.541053952,2.642081792,3.061046682,2.424424448,2.706505728,3.356513075,3.412186726,3.444063846,3.704845926,3.982857738,3.98788424,3.945636007,4.003208233,4.716616543,6.822201974,6.390373355,7.070716137,8.226720995,9.455378572,7.181089668,7.768242621,8.29236176,7.250649241,7.57139005,7.839589097,6.690918238,6.795283414,7.87461192,#N/A,#N/A,#N/A
Puerto Rico,1.788902195,1.907026944,2.541053952,2.642081792,3.061046682,2.424424448,2.706505728,3.356513075,3.412186726,3.444063846,3.704845926,3.982857738,3.98788424,3.945636007,4.003208233,4.716616543,6.822201974,6.390373355,7.070716137,8.226720995,9.455378572,7.181089668,7.768242621,8.29236176,7.250649241,7.57139005,7.839589097,6.690918238,6.795283414,7.87461192,#N/A,#N/A,#N/A
Qatar,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.32522496,0.375783142,0.405204634,0.48974306,0.600456595,1.006088712,1.644009718,2.342916284,2.790004052,#N/A,2.323954524,#N/A,3.0787,2.703410298,3.044765595,3.261046358,3.206003293,2.989635699,#N/A,#N/A,#N/A
Republic of Serbia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.32522496,0.375783142,0.405204634,0.48974306,0.600456595,1.006088712,1.644009718,2.342916284,2.790004052,#N/A,2.323954524,#N/A,3.0787,2.703410298,3.044765595,3.261046358,3.206003293,2.989635699,#N/A,#N/A,#N/A
Republic of the Congo,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.32522496,0.375783142,0.405204634,0.48974306,0.600456595,1.006088712,1.644009718,2.342916284,2.790004052,#N/A,2.323954524,#N/A,3.0787,2.703410298,3.044765595,3.261046358,3.206003293,2.989635699,#N/A,#N/A,#N/A
Romania,#N/A,0.843767194,0.908860314,0.579335066,0.625960909,0.652168192,0.710904781,1.027789722,1.143527424,1.12797399,1.183542682,1.039526605,1.305449472,1.5551616,1.786168115,2.40031232,3.266373784,4.046289358,5.110603852,6.994619508,8.296497891,5.425626946,6.20066244,7.636528469,7.025971863,7.345219166,7.788907091,6.985768241,7.460461683,8.531817745,#N/A,#N/A,#N/A
Russia,#N/A,0.843767194,0.908860314,0.579335066,0.625960909,0.652168192,0.710904781,1.027789722,1.143527424,1.12797399,1.183542682,1.039526605,1.305449472,1.5551616,1.786168115,2.40031232,3.266373784,4.046289358,5.110603852,6.994619508,8.296497891,5.425626946,6.20066244,7.636528469,7.025971863,7.345219166,7.788907091,6.985768241,7.460461683,8.531817745,#N/A,#N/A,#N/A
Rwanda,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.023410008,0.028546886,0.029306118,0.02510197,#N/A,0.027868366,0.02528167,0.026165364,0.031014247,0.037427819,0.056713228,0.062785082,0.107003817,0.111201546,0.14051594,0.150830455,0.1831958,0.198914547,0.195420956,0.18580911,0.177827911,#N/A,#N/A,#N/A,#N/A
Saudi Arabia,#N/A,#N/A,#N/A,2.907380124,3.327263949,2.820140237,2.304263168,2.808511283,2.776492237,#N/A,3.001226445,2.803163561,2.83987403,2.915436631,3.046632635,3.956948973,4.494440765,5.723256793,6.768104798,8.78166006,11.22731481,9.245715543,10.36215301,12.79627266,15.12600125,16.30134987,16.82396382,17.47856376,14.01692499,13.45191297,#N/A,#N/A,#N/A
Senegal,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.213425344,0.170633293,0.157385843,0.160435911,0.154691003,0.172446,0.19704346,0.23986414,0.28391332,0.349770059,0.367099346,0.487139168,0.652760349,0.471289944,0.477684047,0.5908917,0.643421583,0.655218226,0.650267417,0.559535475,0.547791219,0.672867186,#N/A,#N/A,#N/A
Sierra Leone,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.015168895,#N/A,0.035196285,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.205684587,0.175940851,0.095792739,0.107361708,#N/A,#N/A,#N/A
Slovakia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.661093274,0.816186368,0.940997939,1.172697395,1.307053056,1.113050028,1.277412685,1.476968231,1.662773555,2.260076472,2.945667592,3.422582887,4.475862159,5.920779337,7.261155838,5.515994486,6.564405513,7.879643599,7.63727244,8.080920339,8.111938336,7.305305032,7.492061077,8.19350901,#N/A,#N/A,#N/A
Slovenia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.730390886,0.949165158,0.942064538,0.936566067,1.011036979,1.008141684,1.011467769,1.014630438,1.093223322,1.385240835,1.756944522,1.962630022,2.301342811,2.947618962,3.398554385,2.390183122,2.659170791,3.123684261,2.838256838,2.937544111,3.004930559,2.587022947,2.669036976,3.114944353,#N/A,#N/A,#N/A
Solomon Islands,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.016291622,#N/A,#N/A,#N/A,#N/A,#N/A,0.005785381,0.009382308,0.012141728,0.013883771,0.02322598,0.028499259,0.030661351,0.02134759,0.032787671,0.044644966,0.049339504,0.058006602,0.049926561,0.046583023,0.045385363,0.057177002,#N/A,#N/A,#N/A
Somalia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.016291622,#N/A,#N/A,#N/A,#N/A,#N/A,0.005785381,0.009382308,0.012141728,0.013883771,0.02322598,0.028499259,0.030661351,0.02134759,0.032787671,0.044644966,0.049339504,0.058006602,0.049926561,0.046583023,0.045385363,0.057177002,#N/A,#N/A,#N/A
Somaliland,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.016291622,#N/A,#N/A,#N/A,#N/A,#N/A,0.005785381,0.009382308,0.012141728,0.013883771,0.02322598,0.028499259,0.030661351,0.02134759,0.032787671,0.044644966,0.049339504,0.058006602,0.049926561,0.046583023,0.045385363,0.057177002,#N/A,#N/A,#N/A
South Africa,#N/A,#N/A,#N/A,#N/A,1.837340262,1.802651648,2.110954906,2.674454733,2.687240602,3.087898214,2.662403891,2.409243034,2.677073139,2.559522283,2.622064449,3.441447846,4.760327406,5.503263872,6.846912512,7.98725872,8.759306765,6.376605798,8.309978113,10.27930285,10.41804115,10.33090775,9.979445259,8.550976991,7.474401029,8.30855187,#N/A,#N/A,#N/A
South Korea,#N/A,#N/A,#N/A,#N/A,1.837340262,1.802651648,2.110954906,2.674454733,2.687240602,3.087898214,2.662403891,2.409243034,2.677073139,2.559522283,2.622064449,3.441447846,4.760327406,5.503263872,6.846912512,7.98725872,8.759306765,6.376605798,8.309978113,10.27930285,10.41804115,10.33090775,9.979445259,8.550976991,7.474401029,8.30855187,#N/A,#N/A,#N/A
South Sudan,#N/A,#N/A,#N/A,#N/A,1.837340262,1.802651648,2.110954906,2.674454733,2.687240602,3.087898214,2.662403891,2.409243034,2.677073139,2.559522283,2.622064449,3.441447846,4.760327406,5.503263872,6.846912512,7.98725872,8.759306765,6.376605798,8.309978113,10.27930285,10.41804115,10.33090775,9.979445259,8.550976991,7.474401029,8.30855187,#N/A,#N/A,#N/A
Spain,#N/A,7.143082394,8.770318336,9.332844954,9.975694131,7.974946406,9.250240922,11.33985956,12.31828992,12.44176548,13.45226342,14.78658713,15.28981688,15.49925653,16.59195649,20.85486956,25.92648263,28.96107949,32.99758265,39.12369476,41.87282995,28.75016362,31.55471993,36.28345185,32.58351764,33.22668459,35.0977773,30.52660323,30.25388743,35.09215617,#N/A,#N/A,#N/A
Sri Lanka,#N/A,#N/A,0.263411251,0.308968192,0.341923098,0.374290074,0.44833408,#N/A,#N/A,#N/A,#N/A,0.533822515,0.617781506,0.541777917,0.603867707,0.651429559,0.785207073,0.830706774,0.977314999,1.138574414,1.362906268,0.943185099,1.235370784,1.969647984,1.788492201,1.793080914,1.924446119,1.896723064,1.950075705,2.131619995,#N/A,#N/A,#N/A
Sudan,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.658064296,#N/A,#N/A,0.841343946,#N/A,1.027686499,#N/A,#N/A,#N/A
Suriname,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.054256109,0.058281901,0.045592352,#N/A,#N/A,0.050579002,0.052644779,0.04565609,0.050184287,0.070386375,0.073976517,0.104992627,0.101314861,0.104426873,0.130433199,0.139009781,0.139749969,0.163782576,0.173278487,0.230849786,0.182672794,0.190448314,0.117491034,0.120947444,#N/A,#N/A,#N/A
Swaziland,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.10972262,0.094881786,0.106366177,0.145747219,0.177027668,0.165612449,0.124243834,0.127008323,#N/A,#N/A,#N/A,#N/A,#N/A,0.17524236,0.167913355,0.146429538,0.129911974,0.16082191,#N/A,#N/A,#N/A
Sweden,#N/A,#N/A,#N/A,#N/A,4.984936448,4.263407206,5.176206541,6.164668416,6.443144397,6.316825805,6.860631654,6.398928556,7.276652503,6.353627162,6.712067577,8.419945558,10.08325168,11.13513417,12.71009245,15.28226988,16.89816754,11.99487066,14.87882386,17.69446377,16.45424088,16.05887878,16.22570511,13.83605169,14.11012227,15.41954261,#N/A,#N/A,#N/A
Switzerland,5.637136794,5.82067241,6.969125274,6.650226278,6.574383514,6.082813952,6.799733965,8.015200256,7.827265126,7.590035456,8.009404416,7.985707418,8.24866131,8.410179402,8.732686812,10.035175,11.59690603,12.65736824,14.13995279,16.13467875,18.35155254,15.55725969,17.62806256,20.82198976,29.50710613,32.1050462,27.50539926,25.31524602,26.91572322,26.75014959,#N/A,#N/A,#N/A
Syria,5.637136794,5.82067241,6.969125274,6.650226278,6.574383514,6.082813952,6.799733965,8.015200256,7.827265126,7.590035456,8.009404416,7.985707418,8.24866131,8.410179402,8.732686812,10.035175,11.59690603,12.65736824,14.13995279,16.13467875,18.35155254,15.55725969,17.62806256,20.82198976,29.50710613,32.1050462,27.50539926,25.31524602,26.91572322,26.75014959,#N/A,#N/A,#N/A
Taiwan,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.876132496,1.849045318,2.105688114,2.904264022,0.78979298,1.148827873,1.465513025,1.810474928,1.544276957,1.756157559,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Tajikistan,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0643966,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Thailand,2.028301312,2.576267674,3.337135309,3.758831206,4.068678042,4.623928934,5.443712205,7.078075597,7.231614976,6.246168576,4.237005756,5.030907334,6.192136122,6.196058058,6.464521552,7.582414224,9.44026095,11.81643383,12.8584476,14.37614498,17.86131093,13.37696388,18.23933799,22.84833023,24.75758524,25.07082383,22.79315074,20.26423545,19.41902341,22.15140524,#N/A,#N/A,#N/A
The Bahamas,2.028301312,2.576267674,3.337135309,3.758831206,4.068678042,4.623928934,5.443712205,7.078075597,7.231614976,6.246168576,4.237005756,5.030907334,6.192136122,6.196058058,6.464521552,7.582414224,9.44026095,11.81643383,12.8584476,14.37614498,17.86131093,13.37696388,18.23933799,22.84833023,24.75758524,25.07082383,22.79315074,20.26423545,19.41902341,22.15140524,#N/A,#N/A,#N/A
Togo,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.022133811,0.055633248,0.066737696,0.063169632,0.068690067,0.066824211,0.032392753,0.035496444,0.040533038,0.056837662,0.055782735,0.059261581,#N/A,0.078709847,0.168926113,0.133664033,0.135034924,0.185840275,0.18688964,0.247610807,0.203326972,0.187693666,0.173240471,0.161492087,#N/A,#N/A,#N/A
Trinidad and Tobago,#N/A,#N/A,#N/A,0.167447642,0.137672307,0.146286592,0.113373312,0.172364954,0.220445875,0.305944141,0.301149261,0.274376147,0.330835012,0.393898534,0.36610264,0.394218884,0.486958212,0.56939095,0.647769608,0.766283044,0.959139738,0.695543732,0.647959929,0.955330772,1.161557958,1.239584334,1.141168822,0.929780859,#N/A,#N/A,#N/A,#N/A,#N/A
Tunisia,#N/A,#N/A,#N/A,0.518811699,0.643154381,0.621394381,0.648387379,0.790305047,0.769814374,0.79469865,0.834729011,0.833688115,0.856554002,0.952690155,0.952256299,1.095139116,1.273654151,1.317432262,1.500729577,1.909937322,2.463837746,1.909617395,2.221536206,2.395212505,2.447060606,2.426639536,2.479334008,2.022250311,1.948720766,2.061807273,#N/A,#N/A,#N/A
Turkey,#N/A,1.5759744,2.2300672,2.104699699,2.287102566,2.942930125,2.326797722,3.570743706,4.29302743,4.858506035,4.590818509,4.068671078,5.414979528,4.139907944,5.127019562,6.933969206,9.753976597,11.67741509,13.95761741,17.00627145,20.19635741,14.09284212,18.55443319,24.08416763,23.65451409,25.16612501,24.21771171,20.72065089,19.8618235,23.37996512,#N/A,#N/A,#N/A
Turkmenistan,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.118342947,0.100747956,0.147824602,0.178554035,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Uganda,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.068102003,0.103764109,0.095274534,0.079534477,0.110546778,0.101522618,0.095392399,0.100547865,0.107375295,0.137510636,0.172021489,0.205413726,0.255730735,0.34933541,0.452585856,0.424737135,0.466433847,0.563087474,0.604414737,0.581751022,0.60735278,0.552811712,0.482945913,0.559590364,#N/A,#N/A,#N/A
Ukraine,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.760287949,1.71248599,1.467597414,1.18461143,1.395602719,1.577509266,1.697588413,2.302043766,2.899678433,3.612199744,4.50216206,6.060058094,8.544838085,4.541294389,6.073713459,8.260753726,8.465666698,7.69860125,5.438140909,3.751615322,3.924962635,4.943915577,#N/A,#N/A,#N/A
United Arab Emirates,#N/A,#N/A,#N/A,0.428448256,0.518894694,0.550634496,#N/A,#N/A,#N/A,#N/A,#N/A,2.591155694,2.719231366,3.054475767,4.26521,5.2074,7.2072,8.081401585,9.78636,12.70015047,17.54856992,16.4251,18.7001,21.0945,26.10229202,29.4955904,29.86087292,28.70246955,27.07791488,25.76869222,#N/A,#N/A,#N/A
United Kingdom,#N/A,#N/A,#N/A,#N/A,#N/A,19.59567852,22.39550095,26.14564782,28.27201413,30.51354052,31.18795124,31.53330831,37.47026906,35.87029448,37.20594985,42.5369491,50.28861916,52.84609521,61.48116513,67.99179176,70.53441608,55.20420346,62.76175231,71.76062332,68.91370113,65.72225279,69.43443233,63.02510575,63.63679362,64.13324359,#N/A,#N/A,#N/A
United Republic of Tanzania,#N/A,#N/A,#N/A,#N/A,#N/A,19.59567852,22.39550095,26.14564782,28.27201413,30.51354052,31.18795124,31.53330831,37.47026906,35.87029448,37.20594985,42.5369491,50.28861916,52.84609521,61.48116513,67.99179176,70.53441608,55.20420346,62.76175231,71.76062332,68.91370113,65.72225279,69.43443233,63.02510575,63.63679362,64.13324359,#N/A,#N/A,#N/A
United States of America,#N/A,#N/A,#N/A,50.89440236,55.34964777,60.31535636,68.90299064,77.08214559,81.7627136,89.80254556,94.43501015,105.9220095,121.7932974,114.0900159,120.0095834,130.2833508,152.5304217,173.4849142,191.8997094,201.7120776,216.4834031,160.1895815,196.8259901,226.3619063,227.4461871,226.5911268,241.0855476,231.3424569,224.7167254,240.5276627,#N/A,#N/A,#N/A
Uruguay,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.270717286,0.28657449,0.332237491,0.371553229,0.380761395,0.335624499,0.34658091,0.30608427,0.196684351,0.219036957,0.311863141,0.387888232,0.480605555,0.562766283,0.906936017,0.690672491,0.862175764,1.072637752,1.165210782,1.16423801,1.076229679,0.948941654,0.813662914,0.845787667,#N/A,#N/A,#N/A
Uzbekistan,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.203494814,#N/A,#N/A,#N/A
Vanuatu,#N/A,#N/A,#N/A,#N/A,#N/A,0.007351892,0.008325546,#N/A,#N/A,#N/A,#N/A,#N/A,0.008673808,#N/A,#N/A,#N/A,#N/A,#N/A,0.015911067,0.020171352,#N/A,0.027751144,0.027600729,0.028064674,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Venezuela,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.803668787,1.079126528,0.890221158,1.315879629,1.425036083,1.355394867,1.458419389,1.643558834,1.167337565,0.83577315,1.469716095,2.184813445,3.0559,4.1911,4.745006663,3.867663747,3.234288699,4.872565652,5.907318615,4.495178713,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Vietnam,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.5636528,1.62179306,1.974555364,2.525577788,3.196881973,3.676111634,4.489111573,6.276468771,8.071382909,6.994881,8.483855267,10.67498535,11.37804309,13.20325312,14.78390476,16.57758578,17.49783503,21.32152991,#N/A,#N/A,#N/A
West Bank,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.003679289,0.00325869,0.003798425,0.004168448,0.005261367,0.005077837,0.005720029,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Western Sahara,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.003679289,0.00325869,0.003798425,0.004168448,0.005261367,0.005077837,0.005720029,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Yemen,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.003679289,0.00325869,0.003798425,0.004168448,0.005261367,0.005077837,0.005720029,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Zambia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.003679289,0.00325869,0.003798425,0.004168448,0.005261367,0.005077837,0.005720029,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Zimbabwe,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.003679289,0.00325869,0.003798425,0.004168448,0.005261367,0.005077837,0.005720029,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A